negara,region,benua,bulan,tahun,jumlah_kunjungan_wisman
Portugal,West Europe,EUROPE,Maret,2023,1988
Portugal,West Europe,EUROPE,April,2023,2644
Portugal,West Europe,EUROPE,Mei,2023,2487
Portugal,West Europe,EUROPE,Juni,2023,2485
Portugal,West Europe,EUROPE,Juli,2023,3063
Portugal,West Europe,EUROPE,Agustus,2023,3995
Portugal,West Europe,EUROPE,September,2023,3246
Portugal,West Europe,EUROPE,Oktober,2023,3101
Portugal,West Europe,EUROPE,November,2023,2446
Portugal,West Europe,EUROPE,Desember,2023,2838
Sweden,West Europe,EUROPE,Januari,2023,3806
Sweden,West Europe,EUROPE,Februari,2023,3554
Sweden,West Europe,EUROPE,Maret,2023,3953
Sweden,West Europe,EUROPE,April,2023,3116
Sweden,West Europe,EUROPE,Mei,2023,2307
Sweden,West Europe,EUROPE,Juni,2023,2912
Sweden,West Europe,EUROPE,Juli,2023,2730
Sweden,West Europe,EUROPE,Agustus,2023,1982
Sweden,West Europe,EUROPE,September,2023,2673
Sweden,West Europe,EUROPE,Oktober,2023,3560
Sweden,West Europe,EUROPE,November,2023,2812
Sweden,West Europe,EUROPE,Desember,2023,4076
Switzerland,West Europe,EUROPE,Januari,2023,2250
Switzerland,West Europe,EUROPE,Februari,2023,2296
Switzerland,West Europe,EUROPE,Maret,2023,2685
Switzerland,West Europe,EUROPE,April,2023,4140
Switzerland,West Europe,EUROPE,Mei,2023,3559
Switzerland,West Europe,EUROPE,Juni,2023,3326
Switzerland,West Europe,EUROPE,Juli,2023,8739
Switzerland,West Europe,EUROPE,Agustus,2023,4595
Switzerland,West Europe,EUROPE,September,2023,5016
Switzerland,West Europe,EUROPE,Oktober,2023,5527
Switzerland,West Europe,EUROPE,November,2023,3317
Switzerland,West Europe,EUROPE,Desember,2023,3009
United Kingdom,West Europe,EUROPE,Januari,2023,18438
United Kingdom,West Europe,EUROPE,Februari,2023,19296
United Kingdom,West Europe,EUROPE,Maret,2023,27798
United Kingdom,West Europe,EUROPE,April,2023,29555
United Kingdom,West Europe,EUROPE,Mei,2023,29460
United Kingdom,West Europe,EUROPE,Juni,2023,28644
United Kingdom,West Europe,EUROPE,Juli,2023,34667
United Kingdom,West Europe,EUROPE,Agustus,2023,35822
United Kingdom,West Europe,EUROPE,September,2023,32850
United Kingdom,West Europe,EUROPE,Oktober,2023,30043
United Kingdom,West Europe,EUROPE,November,2023,22367
United Kingdom,West Europe,EUROPE,Desember,2023,26269
Finland,West Europe,EUROPE,Januari,2023,1271
Finland,West Europe,EUROPE,Februari,2023,1338
Finland,West Europe,EUROPE,Maret,2023,1207
Finland,West Europe,EUROPE,April,2023,891
Finland,West Europe,EUROPE,Mei,2023,720
Finland,West Europe,EUROPE,Juni,2023,723
Finland,West Europe,EUROPE,Juli,2023,590
Finland,West Europe,EUROPE,Agustus,2023,615
Finland,West Europe,EUROPE,September,2023,869
Finland,West Europe,EUROPE,Oktober,2023,1317
Finland,West Europe,EUROPE,November,2023,1248
Finland,West Europe,EUROPE,Desember,2023,1556
Norway,West Europe,EUROPE,Januari,2023,1669
Norway,West Europe,EUROPE,Februari,2023,1795
Norway,West Europe,EUROPE,Maret,2023,2146
Norway,West Europe,EUROPE,April,2023,1499
Norway,West Europe,EUROPE,Mei,2023,853
Norway,West Europe,EUROPE,Juni,2023,2205
Norway,West Europe,EUROPE,Juli,2023,2593
Norway,West Europe,EUROPE,Agustus,2023,978
Norway,West Europe,EUROPE,September,2023,1343
Norway,West Europe,EUROPE,Oktober,2023,1464
Norway,West Europe,EUROPE,November,2023,1478
Norway,West Europe,EUROPE,Desember,2023,1554
Other West Europe,West Europe,EUROPE,Januari,2023,2178
Other West Europe,West Europe,EUROPE,Februari,2023,2199
Other West Europe,West Europe,EUROPE,Maret,2023,3141
Other West Europe,West Europe,EUROPE,April,2023,3181
Other West Europe,West Europe,EUROPE,Mei,2023,3039
Other West Europe,West Europe,EUROPE,Juni,2023,3797
Other West Europe,West Europe,EUROPE,Juli,2023,4996
Other West Europe,West Europe,EUROPE,Agustus,2023,4552
Other West Europe,West Europe,EUROPE,September,2023,3834
Other West Europe,West Europe,EUROPE,Oktober,2023,3462
Other West Europe,West Europe,EUROPE,November,2023,2575
Other West Europe,West Europe,EUROPE,Desember,2023,3233
Rusia,Asia,ASIA,Januari,2023,23521
Rusia,Asia,ASIA,Februari,2023,18436
Rusia,Asia,ASIA,Maret,2023,15412
Rusia,Asia,ASIA,April,2023,11619
Rusia,Asia,ASIA,Mei,2023,10179
Rusia,Asia,ASIA,Juni,2023,10152
Rusia,Asia,ASIA,Juli,2023,10961
Rusia,Asia,ASIA,Agustus,2023,10324
Rusia,Asia,ASIA,September,2023,9788
Rusia,Asia,ASIA,Oktober,2023,11409
Rusia,Asia,ASIA,November,2023,12004
Rusia,Asia,ASIA,Desember,2023,17518
Albania,East Europe,EUROPE,Januari,2023,61
Albania,East Europe,EUROPE,Februari,2023,54
Albania,East Europe,EUROPE,Maret,2023,97
Albania,East Europe,EUROPE,April,2023,99
Albania,East Europe,EUROPE,Mei,2023,114
Albania,East Europe,EUROPE,Juni,2023,82
Albania,East Europe,EUROPE,Juli,2023,71
Albania,East Europe,EUROPE,Agustus,2023,128
Albania,East Europe,EUROPE,September,2023,135
Albania,East Europe,EUROPE,Oktober,2023,102
Albania,East Europe,EUROPE,November,2023,93
Albania,East Europe,EUROPE,Desember,2023,77
Armenia,East Europe,EUROPE,Januari,2023,85
Armenia,East Europe,EUROPE,Februari,2023,55
Armenia,East Europe,EUROPE,Maret,2023,150
Armenia,East Europe,EUROPE,April,2023,43
Armenia,East Europe,EUROPE,Mei,2023,89
Armenia,East Europe,EUROPE,Juni,2023,159
Armenia,East Europe,EUROPE,Juli,2023,98
Armenia,East Europe,EUROPE,Agustus,2023,118
Armenia,East Europe,EUROPE,September,2023,122
Armenia,East Europe,EUROPE,Oktober,2023,207
Armenia,East Europe,EUROPE,November,2023,63
Armenia,East Europe,EUROPE,Desember,2023,120
Azerbaijan,East Europe,EUROPE,Januari,2023,122
Azerbaijan,East Europe,EUROPE,Februari,2023,90
Azerbaijan,East Europe,EUROPE,Maret,2023,251
Azerbaijan,East Europe,EUROPE,April,2023,58
Azerbaijan,East Europe,EUROPE,Mei,2023,116
Azerbaijan,East Europe,EUROPE,Juni,2023,150
Azerbaijan,East Europe,EUROPE,Juli,2023,192
Azerbaijan,East Europe,EUROPE,Agustus,2023,204
Azerbaijan,East Europe,EUROPE,September,2023,142
Azerbaijan,East Europe,EUROPE,Oktober,2023,157
Azerbaijan,East Europe,EUROPE,November,2023,125
Azerbaijan,East Europe,EUROPE,Desember,2023,216
Belarus,East Europe,EUROPE,Januari,2023,1008
Belarus,East Europe,EUROPE,Februari,2023,911
Belarus,East Europe,EUROPE,Maret,2023,681
Belarus,East Europe,EUROPE,April,2023,522
Belarus,East Europe,EUROPE,Mei,2023,473
Belarus,East Europe,EUROPE,Juni,2023,473
Belarus,East Europe,EUROPE,Juli,2023,541
Belarus,East Europe,EUROPE,Agustus,2023,487
Belarus,East Europe,EUROPE,September,2023,589
Belarus,East Europe,EUROPE,Oktober,2023,604
Belarus,East Europe,EUROPE,November,2023,639
Belarus,East Europe,EUROPE,Desember,2023,772
Bosnia Herzegovina,East Europe,EUROPE,Januari,2023,51
Bosnia Herzegovina,East Europe,EUROPE,Februari,2023,50
Bosnia Herzegovina,East Europe,EUROPE,Maret,2023,73
Bosnia Herzegovina,East Europe,EUROPE,April,2023,74
Bosnia Herzegovina,East Europe,EUROPE,Mei,2023,78
Bosnia Herzegovina,East Europe,EUROPE,Juni,2023,84
Bosnia Herzegovina,East Europe,EUROPE,Juli,2023,59
Bosnia Herzegovina,East Europe,EUROPE,Agustus,2023,88
Bosnia Herzegovina,East Europe,EUROPE,September,2023,96
Bosnia Herzegovina,East Europe,EUROPE,Oktober,2023,82
Bosnia Herzegovina,East Europe,EUROPE,November,2023,45
Bosnia Herzegovina,East Europe,EUROPE,Desember,2023,70
Bulgaria,East Europe,EUROPE,Januari,2023,564
Bulgaria,East Europe,EUROPE,Februari,2023,819
Bulgaria,East Europe,EUROPE,Maret,2023,801
Bulgaria,East Europe,EUROPE,April,2023,802
Bulgaria,East Europe,EUROPE,Mei,2023,428
Bulgaria,East Europe,EUROPE,Juni,2023,287
Bulgaria,East Europe,EUROPE,Juli,2023,280
Bulgaria,East Europe,EUROPE,Agustus,2023,379
Bulgaria,East Europe,EUROPE,September,2023,505
Bulgaria,East Europe,EUROPE,Oktober,2023,710
Bulgaria,East Europe,EUROPE,November,2023,744
Bulgaria,East Europe,EUROPE,Desember,2023,914
Ceko,East Europe,EUROPE,Januari,2023,1431
Ceko,East Europe,EUROPE,Februari,2023,1837
Ceko,East Europe,EUROPE,Maret,2023,2044
Ceko,East Europe,EUROPE,April,2023,1620
Ceko,East Europe,EUROPE,Mei,2023,960
Ceko,East Europe,EUROPE,Juni,2023,1012
Ceko,East Europe,EUROPE,Juli,2023,1476
Ceko,East Europe,EUROPE,Agustus,2023,1094
Ceko,East Europe,EUROPE,September,2023,1289
Ceko,East Europe,EUROPE,Oktober,2023,1736
Ceko,East Europe,EUROPE,November,2023,1897
Ceko,East Europe,EUROPE,Desember,2023,1992
Croasia,East Europe,EUROPE,Januari,2023,283
Croasia,East Europe,EUROPE,Februari,2023,253
Croasia,East Europe,EUROPE,Maret,2023,287
Croasia,East Europe,EUROPE,April,2023,371
Croasia,East Europe,EUROPE,Mei,2023,250
Croasia,East Europe,EUROPE,Juni,2023,252
Croasia,East Europe,EUROPE,Juli,2023,304
Croasia,East Europe,EUROPE,Agustus,2023,401
Croasia,East Europe,EUROPE,September,2023,318
Croasia,East Europe,EUROPE,Oktober,2023,374
Croasia,East Europe,EUROPE,November,2023,386
Croasia,East Europe,EUROPE,Desember,2023,502
Cyprus,East Europe,EUROPE,Januari,2023,78
Cyprus,East Europe,EUROPE,Februari,2023,103
Cyprus,East Europe,EUROPE,Maret,2023,77
Cyprus,East Europe,EUROPE,April,2023,142
Cyprus,East Europe,EUROPE,Mei,2023,93
Cyprus,East Europe,EUROPE,Juni,2023,173
Cyprus,East Europe,EUROPE,Juli,2023,227
Cyprus,East Europe,EUROPE,Agustus,2023,431
Cyprus,East Europe,EUROPE,September,2023,116
Cyprus,East Europe,EUROPE,Oktober,2023,140
Cyprus,East Europe,EUROPE,November,2023,119
Cyprus,East Europe,EUROPE,Desember,2023,146
Estonia,East Europe,EUROPE,Januari,2023,728
Estonia,East Europe,EUROPE,Februari,2023,792
Estonia,East Europe,EUROPE,Maret,2023,657
Estonia,East Europe,EUROPE,April,2023,300
Estonia,East Europe,EUROPE,Mei,2023,287
Estonia,East Europe,EUROPE,Juni,2023,230
Estonia,East Europe,EUROPE,Juli,2023,193
Estonia,East Europe,EUROPE,Agustus,2023,258
Estonia,East Europe,EUROPE,September,2023,292
Estonia,East Europe,EUROPE,Oktober,2023,624
Estonia,East Europe,EUROPE,November,2023,580
Estonia,East Europe,EUROPE,Desember,2023,816
Georgia,East Europe,EUROPE,Januari,2023,61
Georgia,East Europe,EUROPE,Februari,2023,72
Georgia,East Europe,EUROPE,Maret,2023,61
Georgia,East Europe,EUROPE,April,2023,39
Georgia,East Europe,EUROPE,Mei,2023,96
Georgia,East Europe,EUROPE,Juni,2023,53
Georgia,East Europe,EUROPE,Juli,2023,91
Georgia,East Europe,EUROPE,Agustus,2023,115
Georgia,East Europe,EUROPE,September,2023,93
Georgia,East Europe,EUROPE,Oktober,2023,58
Georgia,East Europe,EUROPE,November,2023,38
Georgia,East Europe,EUROPE,Desember,2023,64
Hongaria,East Europe,EUROPE,Januari,2023,1275
Hongaria,East Europe,EUROPE,Februari,2023,1408
Hongaria,East Europe,EUROPE,Maret,2023,1551
Hongaria,East Europe,EUROPE,April,2023,1391
Hongaria,East Europe,EUROPE,Mei,2023,1301
Hongaria,East Europe,EUROPE,Juni,2023,1194
Hongaria,East Europe,EUROPE,Juli,2023,1273
Hongaria,East Europe,EUROPE,Agustus,2023,1212
Hongaria,East Europe,EUROPE,September,2023,1571
Hongaria,East Europe,EUROPE,Oktober,2023,2031
Hongaria,East Europe,EUROPE,November,2023,1205
Hongaria,East Europe,EUROPE,Desember,2023,1277
Latvia,East Europe,EUROPE,Januari,2023,610
Latvia,East Europe,EUROPE,Februari,2023,646
Latvia,East Europe,EUROPE,Maret,2023,644
Latvia,East Europe,EUROPE,April,2023,384
Latvia,East Europe,EUROPE,Mei,2023,246
Latvia,East Europe,EUROPE,Juni,2023,202
Latvia,East Europe,EUROPE,Juli,2023,192
Latvia,East Europe,EUROPE,Agustus,2023,1077
Latvia,East Europe,EUROPE,September,2023,376
Latvia,East Europe,EUROPE,Oktober,2023,629
Latvia,East Europe,EUROPE,November,2023,473
Latvia,East Europe,EUROPE,Desember,2023,480
Lithuania,East Europe,EUROPE,Januari,2023,1051
Lithuania,East Europe,EUROPE,Februari,2023,1392
Lithuania,East Europe,EUROPE,Maret,2023,1087
Lithuania,East Europe,EUROPE,April,2023,847
Lithuania,East Europe,EUROPE,Mei,2023,564
Lithuania,East Europe,EUROPE,Juni,2023,538
Lithuania,East Europe,EUROPE,Juli,2023,534
Lithuania,East Europe,EUROPE,Agustus,2023,554
Lithuania,East Europe,EUROPE,September,2023,659
Lithuania,East Europe,EUROPE,Oktober,2023,867
Lithuania,East Europe,EUROPE,November,2023,635
Lithuania,East Europe,EUROPE,Desember,2023,708
Macedonia,East Europe,EUROPE,Januari,2023,21
Macedonia,East Europe,EUROPE,Februari,2023,12
Macedonia,East Europe,EUROPE,Maret,2023,26
Macedonia,East Europe,EUROPE,April,2023,5
Macedonia,East Europe,EUROPE,Mei,2023,22
Macedonia,East Europe,EUROPE,Juni,2023,31
Macedonia,East Europe,EUROPE,Juli,2023,30
Macedonia,East Europe,EUROPE,Agustus,2023,47
Macedonia,East Europe,EUROPE,September,2023,51
Macedonia,East Europe,EUROPE,Oktober,2023,62
Macedonia,East Europe,EUROPE,November,2023,27
Macedonia,East Europe,EUROPE,Desember,2023,50
Moldova,East Europe,EUROPE,Januari,2023,45
Moldova,East Europe,EUROPE,Februari,2023,69
Moldova,East Europe,EUROPE,Maret,2023,29
Moldova,East Europe,EUROPE,April,2023,32
Moldova,East Europe,EUROPE,Mei,2023,49
Moldova,East Europe,EUROPE,Juni,2023,48
Moldova,East Europe,EUROPE,Juli,2023,36
Moldova,East Europe,EUROPE,Agustus,2023,51
Moldova,East Europe,EUROPE,September,2023,53
Moldova,East Europe,EUROPE,Oktober,2023,57
Moldova,East Europe,EUROPE,November,2023,47
Moldova,East Europe,EUROPE,Desember,2023,61
Polandia,East Europe,EUROPE,Januari,2023,2763
Polandia,East Europe,EUROPE,Februari,2023,3234
Polandia,East Europe,EUROPE,Maret,2023,3160
Polandia,East Europe,EUROPE,April,2023,3312
Polandia,East Europe,EUROPE,Mei,2023,2917
Polandia,East Europe,EUROPE,Juni,2023,2992
Polandia,East Europe,EUROPE,Juli,2023,3601
Polandia,East Europe,EUROPE,Agustus,2023,4087
Polandia,East Europe,EUROPE,September,2023,4836
Polandia,East Europe,EUROPE,Oktober,2023,4367
Polandia,East Europe,EUROPE,November,2023,3889
Polandia,East Europe,EUROPE,Desember,2023,2830
Romania,East Europe,EUROPE,Januari,2023,1630
Romania,East Europe,EUROPE,Februari,2023,1737
Romania,East Europe,EUROPE,Maret,2023,1806
Romania,East Europe,EUROPE,April,2023,2311
Romania,East Europe,EUROPE,Mei,2023,1974
Romania,East Europe,EUROPE,Juni,2023,1959
Romania,East Europe,EUROPE,Juli,2023,1851
Romania,East Europe,EUROPE,Agustus,2023,2551
Romania,East Europe,EUROPE,September,2023,2338
Romania,East Europe,EUROPE,Oktober,2023,2461
Romania,East Europe,EUROPE,November,2023,1657
Romania,East Europe,EUROPE,Desember,2023,2756
Montenegro,East Europe,EUROPE,Januari,2023,8
Montenegro,East Europe,EUROPE,Februari,2023,15
Montenegro,East Europe,EUROPE,Maret,2023,14
Montenegro,East Europe,EUROPE,April,2023,11
Montenegro,East Europe,EUROPE,Mei,2023,27
Montenegro,East Europe,EUROPE,Juni,2023,24
Montenegro,East Europe,EUROPE,Juli,2023,15
Montenegro,East Europe,EUROPE,Agustus,2023,17
Montenegro,East Europe,EUROPE,September,2023,25
Montenegro,East Europe,EUROPE,Oktober,2023,10
Montenegro,East Europe,EUROPE,November,2023,29
Montenegro,East Europe,EUROPE,Desember,2023,28
Serbia,East Europe,EUROPE,Januari,2023,257
Serbia,East Europe,EUROPE,Februari,2023,299
Serbia,East Europe,EUROPE,Maret,2023,248
Serbia,East Europe,EUROPE,April,2023,364
Serbia,East Europe,EUROPE,Mei,2023,222
Serbia,East Europe,EUROPE,Juni,2023,253
Serbia,East Europe,EUROPE,Juli,2023,346
Serbia,East Europe,EUROPE,Agustus,2023,384
Serbia,East Europe,EUROPE,September,2023,347
Serbia,East Europe,EUROPE,Oktober,2023,404
Serbia,East Europe,EUROPE,November,2023,299
Serbia,East Europe,EUROPE,Desember,2023,304
Slovakia,East Europe,EUROPE,Januari,2023,501
Slovakia,East Europe,EUROPE,Februari,2023,744
Slovakia,East Europe,EUROPE,Maret,2023,639
Slovakia,East Europe,EUROPE,April,2023,749
Slovakia,East Europe,EUROPE,Mei,2023,552
Slovakia,East Europe,EUROPE,Juni,2023,493
Slovakia,East Europe,EUROPE,Juli,2023,591
Slovakia,East Europe,EUROPE,Agustus,2023,578
Slovakia,East Europe,EUROPE,September,2023,592
Slovakia,East Europe,EUROPE,Oktober,2023,737
Slovakia,East Europe,EUROPE,November,2023,677
Slovakia,East Europe,EUROPE,Desember,2023,650
Slovenia,East Europe,EUROPE,Januari,2023,188
Slovenia,East Europe,EUROPE,Februari,2023,180
Slovenia,East Europe,EUROPE,Maret,2023,240
Slovenia,East Europe,EUROPE,April,2023,309
Slovenia,East Europe,EUROPE,Mei,2023,161
Slovenia,East Europe,EUROPE,Juni,2023,303
Slovenia,East Europe,EUROPE,Juli,2023,616
Slovenia,East Europe,EUROPE,Agustus,2023,368
Slovenia,East Europe,EUROPE,September,2023,457
Slovenia,East Europe,EUROPE,Oktober,2023,535
Slovenia,East Europe,EUROPE,November,2023,253
Slovenia,East Europe,EUROPE,Desember,2023,377
Ukraine,East Europe,EUROPE,Januari,2023,2876
Ukraine,East Europe,EUROPE,Februari,2023,2499
Ukraine,East Europe,EUROPE,Maret,2023,2020
Ukraine,East Europe,EUROPE,April,2023,1792
Ukraine,East Europe,EUROPE,Mei,2023,1436
Ukraine,East Europe,EUROPE,Juni,2023,1477
Ukraine,East Europe,EUROPE,Juli,2023,1368
Ukraine,East Europe,EUROPE,Agustus,2023,1468
Ukraine,East Europe,EUROPE,September,2023,1400
Ukraine,East Europe,EUROPE,Oktober,2023,1673
Ukraine,East Europe,EUROPE,November,2023,1777
Ukraine,East Europe,EUROPE,Desember,2023,2418
Yunani,East Europe,EUROPE,Januari,2023,635
Yunani,East Europe,EUROPE,Februari,2023,639
Yunani,East Europe,EUROPE,Maret,2023,613
Yunani,East Europe,EUROPE,April,2023,797
Yunani,East Europe,EUROPE,Mei,2023,522
Yunani,East Europe,EUROPE,Juni,2023,532
Yunani,East Europe,EUROPE,Juli,2023,773
Yunani,East Europe,EUROPE,Agustus,2023,1445
Yunani,East Europe,EUROPE,September,2023,771
Yunani,East Europe,EUROPE,Oktober,2023,902
Yunani,East Europe,EUROPE,November,2023,876
Yunani,East Europe,EUROPE,Desember,2023,1026
Other East Europe,East Europe,EUROPE,Januari,2023,1
Other East Europe,East Europe,EUROPE,Februari,2023,0
Other East Europe,East Europe,EUROPE,Maret,2023,1
Other East Europe,East Europe,EUROPE,April,2023,1
Other East Europe,East Europe,EUROPE,Mei,2023,2
Other East Europe,East Europe,EUROPE,Juni,2023,2
Other East Europe,East Europe,EUROPE,Juli,2023,3
Other East Europe,East Europe,EUROPE,Agustus,2023,1
Other East Europe,East Europe,EUROPE,September,2023,1
Other East Europe,East Europe,EUROPE,Oktober,2023,4
Other East Europe,East Europe,EUROPE,November,2023,1
Other East Europe,East Europe,EUROPE,Desember,2023,2
United States of America,America,AMERICA,Januari,2023,22651
United States of America,America,AMERICA,Februari,2023,25512
United States of America,America,AMERICA,Maret,2023,30982
United States of America,America,AMERICA,April,2023,31617
United States of America,America,AMERICA,Mei,2023,35524
United States of America,America,AMERICA,Juni,2023,39340
United States of America,America,AMERICA,Juli,2023,41147
United States of America,America,AMERICA,Agustus,2023,35359
United States of America,America,AMERICA,September,2023,35268
United States of America,America,AMERICA,Oktober,2023,34065
United States of America,America,AMERICA,November,2023,29658
United States of America,America,AMERICA,Desember,2023,31187
Canada,America,AMERICA,Januari,2023,6561
Canada,America,AMERICA,Februari,2023,7787
Canada,America,AMERICA,Maret,2023,7780
Canada,America,AMERICA,April,2023,7044
Canada,America,AMERICA,Mei,2023,7937
Canada,America,AMERICA,Juni,2023,5972
Canada,America,AMERICA,Juli,2023,6720
Canada,America,AMERICA,Agustus,2023,5600
Canada,America,AMERICA,September,2023,7104
Canada,America,AMERICA,Oktober,2023,7473
Canada,America,AMERICA,November,2023,6854
Canada,America,AMERICA,Desember,2023,6864
Belize,Central America,AMERICA,Januari,2023,10
Belize,Central America,AMERICA,Februari,2023,2
Belize,Central America,AMERICA,Maret,2023,3
Belize,Central America,AMERICA,April,2023,5
Belize,Central America,AMERICA,Mei,2023,3
Belize,Central America,AMERICA,Juni,2023,5
Belize,Central America,AMERICA,Juli,2023,4
Belize,Central America,AMERICA,Agustus,2023,4
Belize,Central America,AMERICA,September,2023,3
Belize,Central America,AMERICA,Oktober,2023,4
Belize,Central America,AMERICA,November,2023,1
Belize,Central America,AMERICA,Desember,2023,4
Costarika,Central America,AMERICA,Januari,2023,29
Costarika,Central America,AMERICA,Februari,2023,25
Costarika,Central America,AMERICA,Maret,2023,45
Costarika,Central America,AMERICA,April,2023,50
Costarika,Central America,AMERICA,Mei,2023,41
Costarika,Central America,AMERICA,Juni,2023,33
Costarika,Central America,AMERICA,Juli,2023,53
Costarika,Central America,AMERICA,Agustus,2023,52
Costarika,Central America,AMERICA,September,2023,42
Costarika,Central America,AMERICA,Oktober,2023,92
Costarika,Central America,AMERICA,November,2023,40
Costarika,Central America,AMERICA,Desember,2023,41
El Salvador,Central America,AMERICA,Januari,2023,8
El Salvador,Central America,AMERICA,Februari,2023,6
El Salvador,Central America,AMERICA,Maret,2023,13
El Salvador,Central America,AMERICA,April,2023,13
El Salvador,Central America,AMERICA,Mei,2023,8
El Salvador,Central America,AMERICA,Juni,2023,16
El Salvador,Central America,AMERICA,Juli,2023,20
El Salvador,Central America,AMERICA,Agustus,2023,22
El Salvador,Central America,AMERICA,September,2023,19
El Salvador,Central America,AMERICA,Oktober,2023,17
El Salvador,Central America,AMERICA,November,2023,12
El Salvador,Central America,AMERICA,Desember,2023,9
Guatemala,Central America,AMERICA,Januari,2023,20
Guatemala,Central America,AMERICA,Februari,2023,40
Guatemala,Central America,AMERICA,Maret,2023,27
Guatemala,Central America,AMERICA,April,2023,10
Guatemala,Central America,AMERICA,Mei,2023,30
Guatemala,Central America,AMERICA,Juni,2023,43
Guatemala,Central America,AMERICA,Juli,2023,32
Guatemala,Central America,AMERICA,Agustus,2023,40
Guatemala,Central America,AMERICA,September,2023,41
Guatemala,Central America,AMERICA,Oktober,2023,81
Guatemala,Central America,AMERICA,November,2023,73
Guatemala,Central America,AMERICA,Desember,2023,44
Honduras,Central America,AMERICA,Januari,2023,9
Honduras,Central America,AMERICA,Februari,2023,14
Honduras,Central America,AMERICA,Maret,2023,12
Honduras,Central America,AMERICA,April,2023,19
Honduras,Central America,AMERICA,Mei,2023,11
Honduras,Central America,AMERICA,Juni,2023,11
Honduras,Central America,AMERICA,Juli,2023,20
Honduras,Central America,AMERICA,Agustus,2023,9
Honduras,Central America,AMERICA,September,2023,16
Honduras,Central America,AMERICA,Oktober,2023,17
Honduras,Central America,AMERICA,November,2023,24
Honduras,Central America,AMERICA,Desember,2023,9
Nicaragua,Central America,AMERICA,Januari,2023,5
Nicaragua,Central America,AMERICA,Februari,2023,3
Nicaragua,Central America,AMERICA,Maret,2023,6
Nicaragua,Central America,AMERICA,April,2023,4
Nicaragua,Central America,AMERICA,Mei,2023,2
Nicaragua,Central America,AMERICA,Juni,2023,3
Nicaragua,Central America,AMERICA,Juli,2023,4
Nicaragua,Central America,AMERICA,Agustus,2023,10
Nicaragua,Central America,AMERICA,September,2023,4
Nicaragua,Central America,AMERICA,Oktober,2023,6
Nicaragua,Central America,AMERICA,November,2023,9
Nicaragua,Central America,AMERICA,Desember,2023,5
Panama,Central America,AMERICA,Januari,2023,21
Panama,Central America,AMERICA,Februari,2023,26
Panama,Central America,AMERICA,Maret,2023,37
Panama,Central America,AMERICA,April,2023,27
Panama,Central America,AMERICA,Mei,2023,25
Panama,Central America,AMERICA,Juni,2023,29
Panama,Central America,AMERICA,Juli,2023,52
